2018-02-05__08_25_37_PM
batch_num,epoch,batch_acc
16,epoch_99400,0.921875
17,epoch_99400,0.925781
18,epoch_99400,0.922363
19,epoch_99400,0.924805
20,epoch_99400,0.919434
21,epoch_99400,0.917480
22,epoch_99400,0.918457
23,epoch_99400,0.936523
24,epoch_99400,0.919922
25,epoch_99400,0.916016
26,epoch_99400,0.927246
27,epoch_99400,0.922363
28,epoch_99400,0.916992
29,epoch_99400,0.924805
30,epoch_99400,0.934570
31,epoch_99400,0.938477
32,epoch_99400,0.926758
33,epoch_99400,0.928223
34,epoch_99400,0.925293
35,epoch_99400,0.922363
36,epoch_99400,0.934570
37,epoch_99400,0.929199
38,epoch_99400,0.923828
39,epoch_99400,0.922363
40,epoch_99400,0.922852
41,epoch_99400,0.923340
42,epoch_99400,0.921387
43,epoch_99400,0.926758
44,epoch_99400,0.916992
45,epoch_99400,0.930176
46,epoch_99400,0.924316
47,epoch_99400,0.925293
48,epoch_99400,0.931152
49,epoch_99400,0.925293
50,epoch_99400,0.928223
51,epoch_99400,0.921387
52,epoch_99400,0.937988
53,epoch_99400,0.927246
54,epoch_99400,0.932129
55,epoch_99400,0.929199
56,epoch_99400,0.914551
57,epoch_99400,0.923340
58,epoch_99400,0.930664
59,epoch_99400,0.924805
60,epoch_99400,0.916016
61,epoch_99400,0.924805
62,epoch_99400,0.913086
63,epoch_99400,0.921875
64,epoch_99400,0.925293
65,epoch_99400,0.931152
66,epoch_99400,0.923828
67,epoch_99400,0.924805
68,epoch_99400,0.931641
69,epoch_99400,0.919434
70,epoch_99400,0.926270
71,epoch_99400,0.918457
72,epoch_99400,0.931152
73,epoch_99400,0.928223
74,epoch_99400,0.918457
75,epoch_99400,0.925781
76,epoch_99400,0.929199
77,epoch_99400,0.926758
78,epoch_99400,0.912109
79,epoch_99400,0.929688
80,epoch_99400,0.924805
81,epoch_99400,0.932129
82,epoch_99400,0.921875
83,epoch_99400,0.907227
84,epoch_99400,0.940918
85,epoch_99400,0.926270
86,epoch_99400,0.923340
87,epoch_99400,0.922852
88,epoch_99400,0.921875
89,epoch_99400,0.933594
90,epoch_99400,0.926758
91,epoch_99400,0.925781
92,epoch_99400,0.927246
93,epoch_99400,0.921387
94,epoch_99400,0.929688
95,epoch_99400,0.931641
96,epoch_99400,0.928223
97,epoch_99400,0.924316
98,epoch_99400,0.922363
99,epoch_99400,0.927246
100,epoch_99400,0.927246
2018-02-05__09_01_05_PM
batch_num,epoch,batch_acc
1,epoch_99400,0.920410
2,epoch_99400,0.919922
3,epoch_99400,0.929688
4,epoch_99400,0.921387
5,epoch_99400,0.930664
6,epoch_99400,0.913086
7,epoch_99400,0.938965
8,epoch_99400,0.917480
9,epoch_99400,0.933105
10,epoch_99400,0.931641
11,epoch_99400,0.928223
12,epoch_99400,0.924805
13,epoch_99400,0.936523
14,epoch_99400,0.925781
15,epoch_99400,0.925293
16,epoch_99400,0.921875
17,epoch_99400,0.925781
18,epoch_99400,0.922363
19,epoch_99400,0.924805
20,epoch_99400,0.919434
21,epoch_99400,0.917480
22,epoch_99400,0.918457
23,epoch_99400,0.936523
24,epoch_99400,0.919922
25,epoch_99400,0.916016
26,epoch_99400,0.927246
27,epoch_99400,0.922363
28,epoch_99400,0.916992
29,epoch_99400,0.924805
30,epoch_99400,0.934570
31,epoch_99400,0.938477
32,epoch_99400,0.926758
33,epoch_99400,0.928223
34,epoch_99400,0.925293
35,epoch_99400,0.922363
36,epoch_99400,0.934570
37,epoch_99400,0.929199
38,epoch_99400,0.923828
39,epoch_99400,0.922363
40,epoch_99400,0.922852
41,epoch_99400,0.923340
42,epoch_99400,0.921387
43,epoch_99400,0.926758
44,epoch_99400,0.916992
45,epoch_99400,0.930176
2018-02-05__09_02_27_PM
batch_num,epoch,batch_acc
1,epoch_99400,0.920410
2,epoch_99400,0.919922
3,epoch_99400,0.929688
4,epoch_99400,0.921387
5,epoch_99400,0.930664
6,epoch_99400,0.913086
7,epoch_99400,0.938965
8,epoch_99400,0.917480
9,epoch_99400,0.933105
10,epoch_99400,0.931641
11,epoch_99400,0.928223
12,epoch_99400,0.924805
13,epoch_99400,0.936523
