2018-01-30__07_29_44_AM
batch_num,epoch,batch_acc
1,epoch_22292,0.999940
2,epoch_22292,0.999880
3,epoch_22292,1.000000
4,epoch_22292,1.000000
5,epoch_22292,1.000000
6,epoch_22292,1.000000
7,epoch_22292,1.000000
8,epoch_22292,0.999940
9,epoch_22292,1.000000
10,epoch_22292,1.000000
11,epoch_22292,0.999940
12,epoch_22292,1.000000
13,epoch_22292,1.000000
14,epoch_22292,1.000000
15,epoch_22292,0.999940
16,epoch_22292,1.000000
17,epoch_22292,0.999940
18,epoch_22292,0.999940
19,epoch_22292,1.000000
20,epoch_22292,1.000000
21,epoch_22292,1.000000
22,epoch_22292,1.000000
23,epoch_22292,1.000000
24,epoch_22292,1.000000
25,epoch_22292,0.999940
26,epoch_22292,1.000000
27,epoch_22292,1.000000
28,epoch_22292,1.000000
29,epoch_22292,1.000000
30,epoch_22292,1.000000
31,epoch_22292,0.999940
32,epoch_22292,1.000000
33,epoch_22292,1.000000
34,epoch_22292,0.999820
35,epoch_22292,1.000000
