2018-01-30__10_44_50_AM
batch_num,epoch,batch_acc
1,epoch_22292,0.555236
2,epoch_22292,0.560406
3,epoch_22292,0.558868
4,epoch_22292,0.571500
5,epoch_22292,0.560969
6,epoch_22292,0.562302
7,epoch_22292,0.560802
8,epoch_22292,0.559629
9,epoch_22292,0.561061
10,epoch_22292,0.560840
11,epoch_22292,0.562096
12,epoch_22292,0.558274
13,epoch_22292,0.556149
14,epoch_22292,0.558830
15,epoch_22292,0.559523
16,epoch_22292,0.564579
17,epoch_22292,0.556035
18,epoch_22292,0.558815
19,epoch_22292,0.560002
20,epoch_22292,0.564663
21,epoch_22292,0.573663
22,epoch_22292,0.560147
23,epoch_22292,0.574493
24,epoch_22292,0.559218
25,epoch_22292,0.558815
26,epoch_22292,0.558518
27,epoch_22292,0.555517
28,epoch_22292,0.558510
29,epoch_22292,0.557117
30,epoch_22292,0.563726
31,epoch_22292,0.557497
32,epoch_22292,0.558068
33,epoch_22292,0.561579
34,epoch_22292,0.572209
35,epoch_22292,0.560299
36,epoch_22292,0.559249
37,epoch_22292,0.559447
38,epoch_22292,0.561000
39,epoch_22292,0.559172
40,epoch_22292,0.557512
41,epoch_22292,0.560254
42,epoch_22292,0.560520
43,epoch_22292,0.559279
44,epoch_22292,0.560482
45,epoch_22292,0.560185
46,epoch_22292,0.557878
47,epoch_22292,0.562386
48,epoch_22292,0.572163
49,epoch_22292,0.561358
50,epoch_22292,0.564213
51,epoch_22292,0.557901
52,epoch_22292,0.557969
53,epoch_22292,0.558282
54,epoch_22292,0.562538
55,epoch_22292,0.556728
56,epoch_22292,0.561167
57,epoch_22292,0.561076
58,epoch_22292,0.559317
59,epoch_22292,0.560947
60,epoch_22292,0.558365
61,epoch_22292,0.556926
62,epoch_22292,0.560056
63,epoch_22292,0.557954
64,epoch_22292,0.560733
65,epoch_22292,0.560992
66,epoch_22292,0.560269
67,epoch_22292,0.560429
68,epoch_22292,0.558936
69,epoch_22292,0.558974
70,epoch_22292,0.562964
71,epoch_22292,0.560117
72,epoch_22292,0.561464
73,epoch_22292,0.559942
74,epoch_22292,0.560063
75,epoch_22292,0.561320
76,epoch_22292,0.560992
77,epoch_22292,0.557360
78,epoch_22292,0.561076
79,epoch_22292,0.561175
80,epoch_22292,0.557223
81,epoch_22292,0.560124
82,epoch_22292,0.558655
83,epoch_22292,0.557566
84,epoch_22292,0.557908
85,epoch_22292,0.564023
86,epoch_22292,0.560261
87,epoch_22292,0.561122
88,epoch_22292,0.558868
89,epoch_22292,0.571950
90,epoch_22292,0.573640
91,epoch_22292,0.559744
92,epoch_22292,0.566741
93,epoch_22292,0.560627
94,epoch_22292,0.556355
95,epoch_22292,0.561883
96,epoch_22292,0.560063
97,epoch_22292,0.560368
98,epoch_22292,0.559310
99,epoch_22292,0.558837
100,epoch_22292,0.560574
