2018-01-30__07_31_21_AM
batch_num,epoch,batch_acc
1,epoch_22292,0.561358
2,epoch_22292,0.566239
3,epoch_22292,0.562607
4,epoch_22292,0.561670
5,epoch_22292,0.564426
6,epoch_22292,0.566086
7,epoch_22292,0.562934
8,epoch_22292,0.561274
9,epoch_22292,0.565302
10,epoch_22292,0.563307
11,epoch_22292,0.563399
12,epoch_22292,0.562401
13,epoch_22292,0.561929
14,epoch_22292,0.563467
15,epoch_22292,0.563939
16,epoch_22292,0.563079
17,epoch_22292,0.563147
18,epoch_22292,0.562690
19,epoch_22292,0.563322
20,epoch_22292,0.563916
21,epoch_22292,0.561464
22,epoch_22292,0.562142
23,epoch_22292,0.564510
24,epoch_22292,0.563003
25,epoch_22292,0.561883
26,epoch_22292,0.562431
27,epoch_22292,0.563033
28,epoch_22292,0.563992
29,epoch_22292,0.563444
30,epoch_22292,0.565706
31,epoch_22292,0.561754
32,epoch_22292,0.564190
33,epoch_22292,0.561739
34,epoch_22292,0.564632
35,epoch_22292,0.565927
36,epoch_22292,0.562424
37,epoch_22292,0.562637
38,epoch_22292,0.564891
39,epoch_22292,0.563833
40,epoch_22292,0.562759
41,epoch_22292,0.564038
42,epoch_22292,0.562036
43,epoch_22292,0.562744
44,epoch_22292,0.562843
45,epoch_22292,0.565759
46,epoch_22292,0.563162
47,epoch_22292,0.562279
48,epoch_22292,0.562302
49,epoch_22292,0.565812
50,epoch_22292,0.562706
51,epoch_22292,0.562386
52,epoch_22292,0.562066
53,epoch_22292,0.562226
54,epoch_22292,0.564800
55,epoch_22292,0.563817
56,epoch_22292,0.562629
57,epoch_22292,0.564731
58,epoch_22292,0.561845
59,epoch_22292,0.562805
60,epoch_22292,0.563589
61,epoch_22292,0.562066
62,epoch_22292,0.565310
63,epoch_22292,0.561533
64,epoch_22292,0.563109
65,epoch_22292,0.563132
66,epoch_22292,0.562645
67,epoch_22292,0.563315
68,epoch_22292,0.563376
69,epoch_22292,0.562767
70,epoch_22292,0.567183
71,epoch_22292,0.561990
72,epoch_22292,0.564274
73,epoch_22292,0.563079
74,epoch_22292,0.564267
75,epoch_22292,0.562698
76,epoch_22292,0.562789
77,epoch_22292,0.562911
78,epoch_22292,0.563261
79,epoch_22292,0.563185
80,epoch_22292,0.563779
81,epoch_22292,0.563208
82,epoch_22292,0.563193
83,epoch_22292,0.562477
84,epoch_22292,0.561373
85,epoch_22292,0.565340
86,epoch_22292,0.561700
87,epoch_22292,0.564259
88,epoch_22292,0.564670
89,epoch_22292,0.564624
90,epoch_22292,0.565447
91,epoch_22292,0.566414
92,epoch_22292,0.562896
93,epoch_22292,0.563223
94,epoch_22292,0.562942
95,epoch_22292,0.565272
96,epoch_22292,0.566201
97,epoch_22292,0.562523
98,epoch_22292,0.563543
99,epoch_22292,0.560124
100,epoch_22292,0.563048
