batch_num,epoch,batch_acc
1,epoch_39158,0.993530
2,epoch_39158,0.994141
3,epoch_39158,0.994995
4,epoch_39158,0.993530
5,epoch_39158,0.993896
6,epoch_39158,0.993896
7,epoch_39158,0.994019
8,epoch_39158,0.994019
9,epoch_39158,0.994995
10,epoch_39158,0.993530
11,epoch_39158,0.994019
12,epoch_39158,0.994019
13,epoch_39158,0.993286
14,epoch_39158,0.994507
15,epoch_39158,0.994751
16,epoch_39158,0.994263
17,epoch_39158,0.993652
18,epoch_39158,0.994629
19,epoch_39158,0.994019
20,epoch_39158,0.993530
21,epoch_39158,0.994263
22,epoch_39158,0.993896
23,epoch_39158,0.994385
24,epoch_39158,0.993408
25,epoch_39158,0.994507
26,epoch_39158,0.994751
27,epoch_39158,0.994629
28,epoch_39158,0.993286
29,epoch_39158,0.993408
30,epoch_39158,0.994263
31,epoch_39158,0.995117
32,epoch_39158,0.994141
33,epoch_39158,0.993408
34,epoch_39158,0.994141
35,epoch_39158,0.994019
36,epoch_39158,0.993530
37,epoch_39158,0.994385
38,epoch_39158,0.994507
39,epoch_39158,0.993408
40,epoch_39158,0.994141
41,epoch_39158,0.992920
42,epoch_39158,0.994141
43,epoch_39158,0.993896
44,epoch_39158,0.994385
45,epoch_39158,0.993896
46,epoch_39158,0.993896
47,epoch_39158,0.993896
48,epoch_39158,0.993896
49,epoch_39158,0.993408
50,epoch_39158,0.993652
51,epoch_39158,0.994873
52,epoch_39158,0.994873
53,epoch_39158,0.994629
54,epoch_39158,0.993896
55,epoch_39158,0.993042
56,epoch_39158,0.993652
57,epoch_39158,0.994507
58,epoch_39158,0.994507
59,epoch_39158,0.992676
60,epoch_39158,0.993530
61,epoch_39158,0.993652
62,epoch_39158,0.994141
63,epoch_39158,0.993896
64,epoch_39158,0.993164
65,epoch_39158,0.993286
66,epoch_39158,0.993042
67,epoch_39158,0.994141
68,epoch_39158,0.994751
69,epoch_39158,0.994507
70,epoch_39158,0.994019
71,epoch_39158,0.993652
72,epoch_39158,0.994385
73,epoch_39158,0.993896
74,epoch_39158,0.993042
75,epoch_39158,0.994385
76,epoch_39158,0.993774
77,epoch_39158,0.992798
78,epoch_39158,0.993774
79,epoch_39158,0.994019
80,epoch_39158,0.993408
81,epoch_39158,0.994263
82,epoch_39158,0.994141
83,epoch_39158,0.994141
84,epoch_39158,0.994141
85,epoch_39158,0.995117
86,epoch_39158,0.994385
87,epoch_39158,0.994385
88,epoch_39158,0.994141
89,epoch_39158,0.994019
90,epoch_39158,0.994385
91,epoch_39158,0.995117
92,epoch_39158,0.995239
93,epoch_39158,0.993530
94,epoch_39158,0.994019
95,epoch_39158,0.992920
96,epoch_39158,0.994019
97,epoch_39158,0.993652
98,epoch_39158,0.993896
99,epoch_39158,0.994873
100,epoch_39158,0.994385
