batch_num,epoch,batch_acc
1,epoch_39158,0.995911
2,epoch_39158,0.995911
3,epoch_39158,0.995483
4,epoch_39158,0.995789
5,epoch_39158,0.996216
6,epoch_39158,0.996399
7,epoch_39158,0.996765
8,epoch_39158,0.996399
9,epoch_39158,0.996094
10,epoch_39158,0.996033
11,epoch_39158,0.995850
12,epoch_39158,0.995789
13,epoch_39158,0.996521
14,epoch_39158,0.995605
15,epoch_39158,0.996460
16,epoch_39158,0.995911
17,epoch_39158,0.996399
18,epoch_39158,0.995605
19,epoch_39158,0.996765
20,epoch_39158,0.996643
21,epoch_39158,0.996033
22,epoch_39158,0.996460
23,epoch_39158,0.995056
24,epoch_39158,0.996277
25,epoch_39158,0.995605
26,epoch_39158,0.996216
27,epoch_39158,0.996399
28,epoch_39158,0.995728
29,epoch_39158,0.996338
30,epoch_39158,0.996094
31,epoch_39158,0.996094
32,epoch_39158,0.995911
33,epoch_39158,0.996033
34,epoch_39158,0.996216
35,epoch_39158,0.996338
36,epoch_39158,0.996094
37,epoch_39158,0.995850
38,epoch_39158,0.995728
39,epoch_39158,0.995422
40,epoch_39158,0.995972
41,epoch_39158,0.996460
42,epoch_39158,0.995667
43,epoch_39158,0.996582
44,epoch_39158,0.996094
45,epoch_39158,0.996338
46,epoch_39158,0.995850
47,epoch_39158,0.996765
48,epoch_39158,0.995789
49,epoch_39158,0.996216
50,epoch_39158,0.995544
51,epoch_39158,0.996094
52,epoch_39158,0.996582
53,epoch_39158,0.995667
54,epoch_39158,0.995911
55,epoch_39158,0.996338
56,epoch_39158,0.996460
57,epoch_39158,0.996277
58,epoch_39158,0.996460
59,epoch_39158,0.996399
60,epoch_39158,0.995117
61,epoch_39158,0.996399
62,epoch_39158,0.995728
63,epoch_39158,0.995483
64,epoch_39158,0.996216
65,epoch_39158,0.996155
66,epoch_39158,0.995605
67,epoch_39158,0.996094
68,epoch_39158,0.996155
69,epoch_39158,0.996216
70,epoch_39158,0.996399
71,epoch_39158,0.996033
72,epoch_39158,0.996277
73,epoch_39158,0.996094
74,epoch_39158,0.995972
75,epoch_39158,0.996216
76,epoch_39158,0.995911
77,epoch_39158,0.996033
78,epoch_39158,0.996155
79,epoch_39158,0.996216
80,epoch_39158,0.995911
81,epoch_39158,0.995239
82,epoch_39158,0.996155
83,epoch_39158,0.995544
84,epoch_39158,0.996155
85,epoch_39158,0.996460
86,epoch_39158,0.996094
87,epoch_39158,0.996338
88,epoch_39158,0.996033
89,epoch_39158,0.996826
90,epoch_39158,0.996155
91,epoch_39158,0.995728
92,epoch_39158,0.996460
93,epoch_39158,0.996521
94,epoch_39158,0.995911
95,epoch_39158,0.996582
96,epoch_39158,0.996643
97,epoch_39158,0.996155
98,epoch_39158,0.996094
99,epoch_39158,0.995361
100,epoch_39158,0.995911
