batch_num,epoch,batch_acc
80,epoch_26678,0.997070
81,epoch_26678,0.995605
82,epoch_26678,0.997559
83,epoch_26678,0.999023
84,epoch_26678,0.998047
85,epoch_26678,0.999512
86,epoch_26678,0.997070
87,epoch_26678,0.998535
88,epoch_26678,0.998047
89,epoch_26678,0.998535
90,epoch_26678,0.997070
91,epoch_26678,0.998047
92,epoch_26678,0.996582
93,epoch_26678,0.998047
94,epoch_26678,0.996094
95,epoch_26678,0.994629
96,epoch_26678,0.996094
97,epoch_26678,0.997559
98,epoch_26678,0.995605
99,epoch_26678,0.995605
100,epoch_26678,0.998047
batch_num,epoch,batch_acc
1,epoch_33314,0.997559
2,epoch_33314,0.992676
3,epoch_33314,0.997559
4,epoch_33314,0.997070
5,epoch_33314,0.996094
6,epoch_33314,0.998535
7,epoch_33314,0.998047
8,epoch_33314,0.999023
9,epoch_33314,0.998535
10,epoch_33314,0.998047
11,epoch_33314,0.997070
12,epoch_33314,0.999512
13,epoch_33314,0.998047
14,epoch_33314,0.997559
15,epoch_33314,0.999023
16,epoch_33314,0.999512
17,epoch_33314,0.998535
18,epoch_33314,0.997559
19,epoch_33314,0.997070
20,epoch_33314,0.995605
21,epoch_33314,0.999512
22,epoch_33314,0.991699
23,epoch_33314,0.998047
24,epoch_33314,0.998047
25,epoch_33314,0.997559
26,epoch_33314,0.997070
27,epoch_33314,0.999023
28,epoch_33314,0.997559
29,epoch_33314,0.999023
30,epoch_33314,0.995117
31,epoch_33314,0.996582
32,epoch_33314,0.995605
33,epoch_33314,0.999512
34,epoch_33314,0.998047
35,epoch_33314,0.998535
36,epoch_33314,0.998535
37,epoch_33314,0.999023
38,epoch_33314,0.999023
39,epoch_33314,0.996582
40,epoch_33314,0.998047
41,epoch_33314,0.997070
42,epoch_33314,0.998535
43,epoch_33314,0.997559
44,epoch_33314,0.996582
45,epoch_33314,0.997070
46,epoch_33314,0.998047
47,epoch_33314,0.996582
48,epoch_33314,0.996582
49,epoch_33314,0.998535
50,epoch_33314,0.992676
51,epoch_33314,0.995605
52,epoch_33314,0.998047
53,epoch_33314,0.999512
54,epoch_33314,0.999023
55,epoch_33314,0.997559
56,epoch_33314,0.997070
57,epoch_33314,0.991699
58,epoch_33314,0.998535
59,epoch_33314,0.999023
60,epoch_33314,0.997070
61,epoch_33314,0.999023
62,epoch_33314,0.996094
63,epoch_33314,0.998535
64,epoch_33314,0.997070
65,epoch_33314,0.998047
66,epoch_33314,0.999023
67,epoch_33314,0.994629
68,epoch_33314,0.997559
69,epoch_33314,0.999023
70,epoch_33314,0.996094
71,epoch_33314,0.998047
72,epoch_33314,0.996582
73,epoch_33314,0.998535
74,epoch_33314,0.996094
75,epoch_33314,0.997559
76,epoch_33314,0.997070
77,epoch_33314,0.996094
78,epoch_33314,0.997559
79,epoch_33314,0.999023
80,epoch_33314,0.998047
81,epoch_33314,0.995605
82,epoch_33314,0.997559
83,epoch_33314,0.999512
84,epoch_33314,0.998047
85,epoch_33314,0.998535
86,epoch_33314,0.996094
87,epoch_33314,0.998535
88,epoch_33314,0.994629
89,epoch_33314,0.997559
90,epoch_33314,0.997070
91,epoch_33314,0.998047
92,epoch_33314,0.994141
93,epoch_33314,0.998047
94,epoch_33314,0.996094
95,epoch_33314,0.993652
96,epoch_33314,0.996094
97,epoch_33314,0.997559
98,epoch_33314,0.996582
99,epoch_33314,0.995605
100,epoch_33314,0.998047
batch_num,epoch,batch_acc
1,epoch_39158,0.997070
2,epoch_39158,0.997070
3,epoch_39158,0.997559
4,epoch_39158,0.997070
5,epoch_39158,0.997559
6,epoch_39158,0.998047
7,epoch_39158,0.998047
8,epoch_39158,0.999023
9,epoch_39158,0.998535
10,epoch_39158,0.998047
11,epoch_39158,0.997070
12,epoch_39158,0.999023
13,epoch_39158,0.998047
14,epoch_39158,0.998047
15,epoch_39158,0.999023
16,epoch_39158,0.999512
17,epoch_39158,0.998535
18,epoch_39158,0.997559
19,epoch_39158,0.997070
20,epoch_39158,0.995605
21,epoch_39158,0.999512
22,epoch_39158,0.996094
23,epoch_39158,0.998047
24,epoch_39158,0.998047
25,epoch_39158,0.997559
26,epoch_39158,0.996582
27,epoch_39158,0.999023
28,epoch_39158,0.997559
29,epoch_39158,0.999023
30,epoch_39158,0.995117
31,epoch_39158,0.996582
32,epoch_39158,0.996094
33,epoch_39158,0.999512
34,epoch_39158,0.998047
35,epoch_39158,0.998535
36,epoch_39158,0.998535
37,epoch_39158,0.999023
38,epoch_39158,0.999023
39,epoch_39158,0.996582
40,epoch_39158,0.998047
41,epoch_39158,0.996582
42,epoch_39158,0.999023
43,epoch_39158,0.998047
44,epoch_39158,0.996582
45,epoch_39158,0.997070
46,epoch_39158,0.998047
47,epoch_39158,0.996582
48,epoch_39158,0.997559
49,epoch_39158,0.998535
50,epoch_39158,0.996094
51,epoch_39158,0.996094
52,epoch_39158,0.998535
53,epoch_39158,0.999512
54,epoch_39158,0.999023
55,epoch_39158,0.999023
56,epoch_39158,0.997070
57,epoch_39158,0.998535
58,epoch_39158,0.998535
59,epoch_39158,0.999023
60,epoch_39158,0.997559
61,epoch_39158,0.999023
62,epoch_39158,0.998535
63,epoch_39158,0.999023
64,epoch_39158,0.997070
65,epoch_39158,0.998047
66,epoch_39158,0.999023
67,epoch_39158,0.996582
68,epoch_39158,0.998535
69,epoch_39158,0.999023
70,epoch_39158,0.996094
71,epoch_39158,0.998047
72,epoch_39158,0.996094
73,epoch_39158,0.998047
74,epoch_39158,0.996094
75,epoch_39158,0.998535
76,epoch_39158,0.996582
77,epoch_39158,0.996094
78,epoch_39158,0.997559
79,epoch_39158,0.999023
80,epoch_39158,0.997559
81,epoch_39158,0.995605
82,epoch_39158,0.997559
83,epoch_39158,0.999023
84,epoch_39158,0.998047
85,epoch_39158,0.999512
86,epoch_39158,0.997070
87,epoch_39158,0.998535
88,epoch_39158,0.998047
89,epoch_39158,0.998047
90,epoch_39158,0.997070
91,epoch_39158,0.998047
92,epoch_39158,0.996582
93,epoch_39158,0.998047
94,epoch_39158,0.996094
95,epoch_39158,0.995117
96,epoch_39158,0.996094
97,epoch_39158,0.997559
98,epoch_39158,0.995605
99,epoch_39158,0.995605
100,epoch_39158,0.998047
