2018-02-02__02_22_30_PM
batch_num,epoch,batch_acc
1,epoch_16032,0.980408
2,epoch_16032,0.979187
3,epoch_16032,0.978210
4,epoch_16032,0.976074
5,epoch_16032,0.977600
6,epoch_16032,0.979187
7,epoch_16032,0.979675
8,epoch_16032,0.981995
9,epoch_16032,0.977905
10,epoch_16032,0.978027
11,epoch_16032,0.978577
12,epoch_16032,0.977905
13,epoch_16032,0.978088
14,epoch_16032,0.977234
15,epoch_16032,0.980774
16,epoch_16032,0.979553
17,epoch_16032,0.980835
18,epoch_16032,0.980713
19,epoch_16032,0.978394
20,epoch_16032,0.978882
21,epoch_16032,0.978088
22,epoch_16032,0.980103
23,epoch_16032,0.982483
24,epoch_16032,0.982117
25,epoch_16032,0.977600
26,epoch_16032,0.978638
27,epoch_16032,0.982422
28,epoch_16032,0.975647
29,epoch_16032,0.977173
30,epoch_16032,0.976624
31,epoch_16032,0.980408
32,epoch_16032,0.977966
33,epoch_16032,0.980713
34,epoch_16032,0.978760
35,epoch_16032,0.978516
36,epoch_16032,0.976868
37,epoch_16032,0.979309
38,epoch_16032,0.975830
39,epoch_16032,0.979980
40,epoch_16032,0.978699
41,epoch_16032,0.978699
42,epoch_16032,0.977783
43,epoch_16032,0.974976
44,epoch_16032,0.978516
45,epoch_16032,0.979736
46,epoch_16032,0.978821
47,epoch_16032,0.980469
48,epoch_16032,0.979736
49,epoch_16032,0.980286
50,epoch_16032,0.979309
51,epoch_16032,0.977783
52,epoch_16032,0.978271
53,epoch_16032,0.981934
54,epoch_16032,0.979980
55,epoch_16032,0.980652
56,epoch_16032,0.981262
57,epoch_16032,0.978333
58,epoch_16032,0.981079
59,epoch_16032,0.981262
60,epoch_16032,0.981628
61,epoch_16032,0.979553
62,epoch_16032,0.976318
63,epoch_16032,0.979187
64,epoch_16032,0.977966
65,epoch_16032,0.978760
66,epoch_16032,0.979065
67,epoch_16032,0.979004
68,epoch_16032,0.979614
69,epoch_16032,0.979004
70,epoch_16032,0.979797
71,epoch_16032,0.980591
72,epoch_16032,0.980774
73,epoch_16032,0.980408
74,epoch_16032,0.982483
75,epoch_16032,0.977783
76,epoch_16032,0.978455
77,epoch_16032,0.974915
78,epoch_16032,0.983582
79,epoch_16032,0.979492
80,epoch_16032,0.977539
81,epoch_16032,0.979004
82,epoch_16032,0.979980
83,epoch_16032,0.978821
84,epoch_16032,0.977051
85,epoch_16032,0.977539
86,epoch_16032,0.979614
87,epoch_16032,0.981445
88,epoch_16032,0.978821
89,epoch_16032,0.981506
90,epoch_16032,0.976562
91,epoch_16032,0.978271
92,epoch_16032,0.979492
93,epoch_16032,0.981079
94,epoch_16032,0.974731
95,epoch_16032,0.981689
96,epoch_16032,0.980347
97,epoch_16032,0.978943
98,epoch_16032,0.979736
99,epoch_16032,0.977051
100,epoch_16032,0.977478
2018-02-02__02_24_55_PM
batch_num,epoch,batch_acc
1,epoch_04598,1.000000
2,epoch_04598,1.000000
3,epoch_04598,1.000000
4,epoch_04598,0.999939
5,epoch_04598,1.000000
6,epoch_04598,1.000000
7,epoch_04598,0.999573
8,epoch_04598,1.000000
9,epoch_04598,0.999023
10,epoch_04598,0.999695
11,epoch_04598,1.000000
12,epoch_04598,1.000000
13,epoch_04598,0.999939
14,epoch_04598,1.000000
15,epoch_04598,0.999817
16,epoch_04598,1.000000
17,epoch_04598,1.000000
18,epoch_04598,1.000000
19,epoch_04598,0.999939
20,epoch_04598,0.999878
21,epoch_04598,0.999878
22,epoch_04598,1.000000
23,epoch_04598,1.000000
24,epoch_04598,1.000000
25,epoch_04598,1.000000
26,epoch_04598,1.000000
27,epoch_04598,1.000000
28,epoch_04598,0.999573
29,epoch_04598,1.000000
30,epoch_04598,0.999817
31,epoch_04598,1.000000
32,epoch_04598,1.000000
33,epoch_04598,0.999939
34,epoch_04598,1.000000
35,epoch_04598,0.999695
36,epoch_04598,1.000000
37,epoch_04598,0.999695
38,epoch_04598,0.999939
39,epoch_04598,1.000000
40,epoch_04598,1.000000
41,epoch_04598,1.000000
42,epoch_04598,0.999878
43,epoch_04598,0.999634
44,epoch_04598,1.000000
45,epoch_04598,0.999939
46,epoch_04598,1.000000
47,epoch_04598,1.000000
48,epoch_04598,1.000000
49,epoch_04598,1.000000
50,epoch_04598,0.999939
51,epoch_04598,1.000000
52,epoch_04598,1.000000
53,epoch_04598,0.999756
54,epoch_04598,1.000000
55,epoch_04598,1.000000
56,epoch_04598,1.000000
57,epoch_04598,0.999878
58,epoch_04598,0.999939
59,epoch_04598,1.000000
