2018-02-01__07_31_28_AM
batch_num,epoch,batch_acc
1,epoch_49500,0.999817
2,epoch_49500,0.999908
3,epoch_49500,0.999786
4,epoch_49500,0.999786
5,epoch_49500,0.999878
6,epoch_49500,0.999908
7,epoch_49500,0.999664
8,epoch_49500,0.999939
9,epoch_49500,0.999756
10,epoch_49500,0.999939
11,epoch_49500,0.999878
12,epoch_49500,1.000000
13,epoch_49500,0.999969
14,epoch_49500,0.999756
15,epoch_49500,0.999634
16,epoch_49500,0.999908
17,epoch_49500,0.999634
18,epoch_49500,0.999237
19,epoch_49500,0.999603
20,epoch_49500,0.999634
21,epoch_49500,0.999786
22,epoch_49500,0.999725
23,epoch_49500,0.999847
24,epoch_49500,0.999908
25,epoch_49500,0.999878
26,epoch_49500,0.999420
27,epoch_49500,0.999939
28,epoch_49500,0.999237
29,epoch_49500,0.999695
30,epoch_49500,0.999908
31,epoch_49500,0.999847
32,epoch_49500,0.999664
33,epoch_49500,0.999969
34,epoch_49500,0.999847
35,epoch_49500,0.999847
36,epoch_49500,0.999847
37,epoch_49500,0.999969
38,epoch_49500,0.999725
39,epoch_49500,0.999908
40,epoch_49500,0.999786
41,epoch_49500,0.999878
42,epoch_49500,0.999695
43,epoch_49500,0.999725
44,epoch_49500,0.999786
45,epoch_49500,0.999817
46,epoch_49500,0.999756
47,epoch_49500,0.999817
48,epoch_49500,0.999817
49,epoch_49500,0.999542
50,epoch_49500,0.999725
51,epoch_49500,0.999786
52,epoch_49500,0.999634
53,epoch_49500,0.999725
54,epoch_49500,0.999817
55,epoch_49500,0.999969
56,epoch_49500,0.999817
57,epoch_49500,0.999695
58,epoch_49500,0.999847
59,epoch_49500,0.999908
60,epoch_49500,0.999359
61,epoch_49500,0.999908
62,epoch_49500,0.999634
63,epoch_49500,0.999084
64,epoch_49500,0.999725
65,epoch_49500,0.999390
66,epoch_49500,0.999695
67,epoch_49500,0.999634
68,epoch_49500,0.999756
69,epoch_49500,0.999847
70,epoch_49500,0.999664
71,epoch_49500,0.999695
72,epoch_49500,0.999786
73,epoch_49500,0.999695
74,epoch_49500,0.999786
75,epoch_49500,0.999664
76,epoch_49500,0.999847
77,epoch_49500,0.999847
78,epoch_49500,0.999786
79,epoch_49500,0.999908
80,epoch_49500,0.999695
81,epoch_49500,0.999634
82,epoch_49500,1.000000
83,epoch_49500,0.999664
84,epoch_49500,0.999725
85,epoch_49500,0.999268
86,epoch_49500,0.999847
87,epoch_49500,0.999786
88,epoch_49500,0.999664
89,epoch_49500,0.999847
90,epoch_49500,0.999908
91,epoch_49500,0.999847
92,epoch_49500,0.999847
93,epoch_49500,0.999817
94,epoch_49500,0.999786
95,epoch_49500,0.999725
96,epoch_49500,0.999878
97,epoch_49500,0.999878
98,epoch_49500,0.999603
99,epoch_49500,0.999969
100,epoch_49500,0.999908
