Start time: 2018-01-24 07:15:46 AM
---
sources:
- - build.py
  - c264d2ba7087a7468e024e969caa4d39
repositories: []
base_dir: /home/jayram/projects/Keras-Tensorflow/ntm_tasks/tasks/odd
name: odd
mainfile: build.py
dependencies:
- numpy==1.13.3
- sacred==0.7.2
...
---
element_size: 8
train_max_len: 20
use_frozen_wts: true
tm_state_units: 3
mem_freeze_wts_file: ../../logs/memorize/2018-01-23__08_04_48_PM/model_weights.hdf5
train_batch_size: 1
is_cam: false
test_batch_size: 64
num_shift: 5
N_test: 128
train_min_len: 3
report_interval: 100
N_train: 40
seed: 12345
test_len: 64
M: 10
epochs: 50000
mem_epoch: 20936
...

epoch,accuracy,length,loss,improved
00067, 0.5249999762,    9, 1.7472071648
00068, 0.6250000000,    4, 0.9844012260
00069, 0.5249999762,   10, 1.5378186703
00070, 0.5000000000,    8, 1.1616148949
00071, 0.3333333433,    6, 1.8271416426
00072, 0.4107142985,   14, 2.0319666862
00073, 0.5208333135,   12, 1.3099431992
00074, 0.4875000119,   20, 2.2234568596
00075, 0.5312500000,    7, 1.3728585243
00076, 0.4166666567,   17, 2.2031874657
00077, 0.5625000000,    3, 0.8689965606
00078, 0.5000000000,    5, 1.2580631971
00079, 0.6250000000,    5, 1.2432305813
00080, 0.5000000000,   19, 1.6776137352
00081, 0.5000000000,   15, 1.5831375122
00082, 0.5625000000,    4, 1.2887158394
00083, 0.5156250000,   15, 1.5024487972
00084, 0.5833333135,   11, 1.4714986086
00085, 0.5000000000,    7, 1.6555746794
00086, 0.5625000000,   19, 1.7003149986
00087, 0.6250000000,    3, 0.9775739908
00088, 0.5416666865,    5, 1.5320177078
00089, 0.5375000238,   20, 1.5765999556
00090, 0.5249999762,    9, 1.0404850245
00091, 0.6875000000,    4, 0.6384587288
00092, 0.4875000119,   19, 1.2708451748
00093, 0.4166666567,   12, 1.5781583786
00094, 0.4642857015,   13, 1.8459875584
00095, 0.5124999881,   20, 1.8128957748
00096, 0.4062500000,    8, 1.7600111961
00097, 0.5000000000,   19, 1.7628923655
00098, 0.5312500000,   15, 1.5386545658
00099, 0.5833333135,   12, 1.2860128880
00100, 0.4722222090,   17, 1.6580594778
00101, 0.4166666567,    6, 1.5243413448
00102, 0.4687500000,    7, 1.1727899313
00103, 0.6250000000,    8, 1.3262546062
00104, 0.5625000000,    3, 0.7239383459
00105, 0.6000000238,   19, 1.7299443483
00106, 0.3125000000,    4, 1.5950081348
00107, 0.5357142687,   13, 1.0464923382
00108, 0.4499999881,   10, 1.1587332487
00109, 0.5937500000,    8, 0.8489006758
00110, 0.5468750000,   16, 1.0496776104
00111, 0.3750000000,    4, 1.4567710161
00112, 0.5138888955,   17, 1.4476414919
00113, 0.5000000000,    5, 0.7817503810
00114, 0.6250000000,    4, 0.9721522331
00115, 0.4285714328,   14, 1.6765584946
00116, 0.4722222090,   17, 1.3749139309
00117, 0.5625000000,    8, 0.8029797077
00118, 0.4250000119,   10, 1.7735719681
00119, 0.6666666865,   18, 0.9284882545, *
00120, 0.5500000119,   20, 1.1256189346
00121, 0.3750000000,    3, 1.0163359642
00122, 0.5000000000,    4, 1.1428238153
00123, 0.4375000000,    8, 1.2369432449
00124, 0.4250000119,    9, 1.3962174654
00125, 0.5625000000,   15, 1.0038163662
00126, 0.5416666865,    5, 1.2151330709
00127, 0.5625000000,    4, 1.0222672224
00128, 0.6250000000,    7, 1.0080831051
00129, 0.5937500000,   15, 1.3424406052
00130, 0.4499999881,    9, 1.2553007603
00131, 0.5833333135,   11, 1.1306632757
00132, 0.5625000000,   16, 1.5316793919
00133, 0.5833333135,    5, 0.9063118100
00134, 0.4583333433,   11, 1.3577246666
00135, 0.5000000000,   20, 1.4711344242
00136, 0.5000000000,    8, 1.0090779066
00137, 0.5000000000,    7, 0.9147558808
00138, 0.5937500000,   15, 1.0298385620
00139, 0.5468750000,   15, 1.0158492327
00140, 0.4124999940,   19, 1.5117899179
00141, 0.5000000000,   16, 1.3052308559
00142, 0.3437500000,    7, 1.1986144781
00143, 0.5749999881,   10, 1.1992410421
00144, 0.4062500000,    7, 1.2572250366
00145, 0.5000000000,   10, 0.9766923189
00146, 0.5312500000,    8, 0.9387339354
00147, 0.3750000000,    7, 1.2599470615
00148, 0.3750000000,    9, 1.0769376755
00149, 0.4687500000,    7, 1.0962407589
00150, 0.5000000000,    8, 1.0697431564
00151, 0.5000000000,    5, 0.8570625186
00152, 0.7187500000,    7, 0.6719678044
00153, 0.4749999940,   19, 1.9223935604
00154, 0.4642857015,   14, 1.3188208342
00155, 0.6093750000,   15, 1.1635427475
00156, 0.6000000238,   10, 0.7428967953
00157, 0.5312500000,    7, 1.0451538563
00158, 0.6250000000,   18, 0.9904655218
00159, 0.6250000000,    3, 0.9205322266
00160, 0.6250000000,   13, 0.9743767977
00161, 0.4687500000,   16, 1.0916314125
00162, 0.4687500000,    8, 1.1085933447
00163, 0.4062500000,    8, 1.4358754158
00164, 0.5249999762,    9, 1.1539446115
00165, 0.5000000000,    3, 0.7397717237
00166, 0.4687500000,    8, 1.3018761873
00167, 0.5208333135,   11, 0.8941797614
00168, 0.4875000119,   19, 1.2487330437
00169, 0.6250000000,    3, 0.7064729929
00170, 0.7142857313,   14, 0.7741947770
00171, 0.5535714030,   14, 1.0346194506
00172, 0.5000000000,    4, 0.9706844687
00173, 0.5178571343,   13, 0.9527448416
00174, 0.5249999762,    9, 1.0146268606
00175, 0.5277777910,   18, 1.2990591526
00176, 0.7250000238,   10, 0.6749633551
00177, 0.5892857313,   14, 0.8156673312
00178, 0.5937500000,    7, 0.8936389685
00179, 0.5749999881,    9, 0.9234975576
00180, 0.6250000000,    4, 0.8484210968
00181, 0.4464285672,   14, 1.5419900417
00182, 0.5138888955,   17, 1.1752928495
00183, 0.4583333433,   17, 1.1391572952
00184, 0.5749999881,    9, 0.7179441452
00185, 0.5625000000,   12, 0.8954473734
00186, 0.5000000000,   16, 1.1041934490
00187, 0.5625000000,   12, 1.0613477230
00188, 0.6000000238,   10, 0.9069042206
00189, 0.5000000000,   10, 0.8113269210
00190, 0.5249999762,   10, 0.9710044861
00191, 0.5625000000,   15, 1.2108391523
00192, 0.5312500000,    8, 0.9369480610
00193, 0.5312500000,    7, 0.9441570640
00194, 0.5625000000,   19, 0.9619437456
00195, 0.4749999940,    9, 1.0587732792
00196, 0.4791666567,   11, 0.8385123014
00197, 0.5694444180,   17, 1.0359283686
00198, 0.5833333135,   11, 1.0142693520
00199, 0.4124999940,   20, 1.2872786522
00200, 0.5500000119,   10, 1.0269912481
00201, 0.5000000000,   13, 0.9347916245
00202, 0.5416666865,    5, 0.7577549219
00203, 0.4107142985,   14, 1.0400974751
00204, 0.5124999881,   19, 1.2106320858
00205, 0.4843750000,   16, 1.2225255966
00206, 0.4375000000,   12, 1.2066905499
00207, 0.5937500000,    8, 0.8131441474
00208, 0.5625000000,   19, 0.8956526518, *
00209, 0.5416666865,   12, 0.9076806307
00210, 0.5833333135,    5, 0.7371652126
00211, 0.4791666567,   12, 1.1331098080
00212, 0.5625000000,   12, 0.9491447210
00213, 0.5000000000,    3, 0.7092247605
00214, 0.5000000000,    3, 0.8594038486
00215, 0.4875000119,   19, 1.0015201569
00216, 0.5000000000,    9, 1.0602374077
00217, 0.3750000000,    7, 0.9800568223
00218, 0.3874999881,   19, 1.0966036320
00219, 0.6428571343,   13, 0.7363301516
00220, 0.5000000000,    3, 0.6822259426
00221, 0.4499999881,    9, 1.0700180531
00222, 0.5000000000,    9, 0.9297825098
00223, 0.4166666567,    6, 0.9763236046
00224, 0.3928571343,   13, 1.1846934557
00225, 0.4821428657,   13, 0.8579308987
00226, 0.4062500000,    7, 0.9551032186
00227, 0.5000000000,   14, 0.9260932207
00228, 0.5555555820,   17, 1.2153903246
00229, 0.5357142687,   14, 1.0801007748
00230, 0.5416666865,    5, 0.9396727681
00231, 0.5312500000,    7, 0.7177466154
00232, 0.6458333135,   11, 0.6574099660
00233, 0.5555555820,   18, 0.9735484123
00234, 0.5000000000,   13, 0.8732680082
00235, 0.6666666865,    6, 0.6634892225
00236, 0.5138888955,   17, 1.1962873936
00237, 0.7083333135,    6, 0.6640772820
00238, 0.4531250000,   15, 0.9601861238
00239, 0.3750000000,    3, 0.9121795297
00240, 0.5694444180,   17, 0.9026098251
00241, 0.4444444478,   17, 1.1383311749
00242, 0.5833333135,    5, 0.7636086941
00243, 0.4499999881,   20, 0.9722611904
00244, 0.5500000119,   10, 0.7649377584
00245, 0.6875000000,    4, 0.6888697147
00246, 0.4875000119,   20, 1.1859496832
00247, 0.5625000000,   12, 0.8004794717
00248, 0.4687500000,    7, 0.9053629041
00249, 0.4166666567,    6, 0.8688387871
00250, 0.5000000000,    4, 0.9914243221
00251, 0.5124999881,   19, 1.0203766823
00252, 0.5208333135,   11, 0.8480764627
00253, 0.5208333135,   12, 0.8515869975
00254, 0.3750000000,    6, 0.8957721591
00255, 0.5625000000,   12, 0.7472398281
00256, 0.5833333135,    5, 0.6734523773
00257, 0.4499999881,   20, 0.9199841022
00258, 0.4375000000,    4, 0.8579950333
00259, 0.5749999881,   10, 0.7487187982
00260, 0.5937500000,    8, 0.8238715529
00261, 0.5000000000,    4, 0.8059732914
00262, 0.3750000000,    4, 1.0384351015
00263, 0.6607142687,   13, 0.7357904315
00264, 0.5500000119,   10, 0.7423951626
00265, 0.5625000000,    3, 0.7196515203
00266, 0.5555555820,   17, 0.7390220165, *
00267, 0.4499999881,   20, 0.8239328861
00268, 0.4875000119,   19, 0.9623883963
00269, 0.3750000000,    3, 0.7799766064
00270, 0.4749999940,    9, 1.1003332138
00271, 0.5000000000,   11, 0.9298842549
00272, 0.5277777910,   17, 0.9774796963
00273, 0.6250000000,    8, 0.6320286989
00274, 0.4722222090,   17, 0.9779741764
00275, 0.6666666865,    6, 0.6247987747
00276, 0.5535714030,   13, 0.9360836744
00277, 0.5249999762,   20, 0.8813337684
00278, 0.5249999762,    9, 0.8825863600
00279, 0.5714285970,   13, 0.8752202988
00280, 0.6964285970,   14, 0.7995076180
00281, 0.6875000000,    3, 0.6757824421
00282, 0.4583333433,   11, 0.9732829928
00283, 0.3888888955,   17, 0.9704816937
00284, 0.5833333135,   12, 0.7060837746
00285, 0.4375000000,   12, 0.8249574900
00286, 0.5156250000,   15, 0.8889987469
00287, 0.5000000000,   16, 0.9520656466
00288, 0.5781250000,   15, 0.7668894529
00289, 0.5500000119,   10, 0.9304738045
00290, 0.5416666865,    5, 0.6643967032
00291, 0.2500000000,    7, 0.9438746572
00292, 0.5625000000,    7, 0.9196186662
00293, 0.5000000000,   11, 0.7902780175
00294, 0.6250000000,   18, 0.6582587957, *
00295, 0.5000000000,    7, 0.7811375856
00296, 0.5625000000,    3, 0.6558233500
00297, 0.5500000119,    9, 0.7986913919
00298, 0.4687500000,    7, 0.9057348967
00299, 0.6250000000,    5, 0.6801779270
00300, 0.5312500000,    8, 0.8125966191
00301, 0.6875000000,    4, 0.7579605579
00302, 0.5375000238,   20, 0.8108313084
00303, 0.7500000000,    4, 0.5518923402
00304, 0.3750000000,    4, 1.2787601948
00305, 0.5468750000,   15, 0.8701472282
00306, 0.5178571343,   14, 0.7698935866
00307, 0.4375000000,    3, 0.7130891085
00308, 0.6250000000,    6, 0.6176264286
00309, 0.5138888955,   17, 0.7714050412
00310, 0.5500000119,   10, 0.7650167942
00311, 0.5892857313,   13, 0.7238864303
00312, 0.5833333135,    5, 0.7019506693
00313, 0.5000000000,   11, 0.8707631826
00314, 0.5357142687,   13, 0.8029410243
00315, 0.4821428657,   13, 0.7583963275
00316, 0.3750000000,    5, 0.9238823056
00317, 0.4166666567,   18, 0.8448780775
00318, 0.5000000000,   17, 0.7696409225
00319, 0.4583333433,    5, 0.8164559007
00320, 0.5833333135,    6, 0.7015814781
00321, 0.5000000000,    4, 0.8516440988
00322, 0.6250000000,    4, 0.6986111999
00323, 0.5208333135,   11, 0.7943310738
00324, 0.3750000000,    3, 0.7800647020
00325, 0.5000000000,    5, 0.7730357647
00326, 0.5714285970,   13, 0.7204585075
00327, 0.5000000000,   12, 0.7686142921
00328, 0.5625000000,    8, 0.7479266524
00329, 0.5833333135,   12, 0.6947593689
00330, 0.5000000000,   12, 0.8774989843
00331, 0.4583333433,    6, 0.9334341288
00332, 0.5535714030,   14, 0.7516504526
00333, 0.5208333135,   12, 0.8232650757
00334, 0.5500000119,    9, 0.6543740630
00335, 0.4250000119,    9, 0.7775199413
00336, 0.4583333433,   12, 0.8371096849
00337, 0.8750000000,    5, 0.5761097670
00338, 0.5249999762,   20, 0.7714831829
00339, 0.5178571343,   13, 0.7587660551
00340, 0.6250000000,    7, 0.7012683153
00341, 0.5000000000,   17, 0.8121896386
00342, 0.4625000060,   20, 0.8739779592
00343, 0.5500000119,   19, 0.7583204508
00344, 0.4583333433,    6, 0.8324075937
00345, 0.4375000000,    3, 0.7999594212
00346, 0.5833333135,    6, 0.7300388217
00347, 0.5178571343,   14, 0.8066098690
00348, 0.6666666865,    6, 0.6042976975
00349, 0.4875000119,   19, 0.8839654922
00350, 0.5937500000,    7, 0.6838930845
00351, 0.5000000000,    5, 0.7723547220
00352, 0.5000000000,   19, 0.8462682962
00353, 0.5416666865,   11, 0.7479895949
00354, 0.4861111045,   18, 0.8386358023
00355, 0.6250000000,   18, 0.7317373753
00356, 0.5416666865,   11, 0.7125749588
00357, 0.3750000000,    3, 0.8276369572
00358, 0.4166666567,   11, 0.7777789831
00359, 0.5277777910,   17, 0.7369884849
00360, 0.5416666865,    6, 0.7031487226
00361, 0.6041666865,   11, 0.6623389721
00362, 0.5416666865,   18, 0.7466455102
00363, 0.5625000000,    4, 0.6456048489
00364, 0.5178571343,   14, 0.7580904961
00365, 0.5500000119,    9, 0.8088215590
00366, 0.5694444180,   18, 0.7723885775
00367, 0.5468750000,   16, 0.7162871361
00368, 0.6250000000,    3, 0.5751262903
00369, 0.4843750000,   16, 0.7457781434
00370, 0.4375000000,    4, 0.9212837219
00371, 0.5000000000,   14, 0.7075579166
00372, 0.5937500000,    7, 0.6968880892
00373, 0.6666666865,    5, 0.6608368754
00374, 0.6875000000,    4, 0.6493545771
00375, 0.5208333135,   12, 0.8571589589
00376, 0.5000000000,    9, 0.6664522886
00377, 0.5277777910,   17, 0.7256250381
00378, 0.5000000000,    4, 0.7064578533
00379, 0.7083333135,    5, 0.6468455791
00380, 0.4375000000,   15, 0.8225128651
00381, 0.4583333433,    6, 0.7362571359
00382, 0.6093750000,   16, 0.6844866872
00383, 0.4531250000,   16, 0.7617341280
00384, 0.6250000000,    4, 0.6264328957
00385, 0.4722222090,   18, 0.7809821367
00386, 0.5833333135,    5, 0.6527304649
00387, 0.6250000000,    6, 0.6782554984
00388, 0.5416666865,   18, 0.7192963362
00389, 0.5138888955,   17, 0.7836859226
00390, 0.5625000000,   15, 0.7212740779
00391, 0.4166666567,   18, 0.8541496992
00392, 0.5625000000,    7, 0.7282184362
00393, 0.5277777910,   17, 0.7088253498
00394, 0.5416666865,   18, 0.7255849838
00395, 0.4687500000,    8, 0.7759516835
00396, 0.4687500000,    8, 0.8022286296
00397, 0.7083333135,    6, 0.5467904806
00398, 0.5312500000,    7, 0.7233232260
00399, 0.3750000000,    8, 0.7796230912
00400, 0.4821428657,   13, 0.7307004333
00401, 0.4687500000,    8, 0.6722223163
00402, 0.4722222090,   18, 0.7506355643
00403, 0.5000000000,    4, 0.8053674698
00404, 0.5312500000,    7, 0.7427442074
00405, 0.4464285672,   14, 0.7841163874
00406, 0.5468750000,   15, 0.7694929242
00407, 0.3750000000,    8, 0.7844167948
00408, 0.3750000000,    4, 0.8271838427
00409, 0.5555555820,   18, 0.7428834438
00410, 0.5249999762,    9, 0.7375023961
00411, 0.4375000000,   15, 0.7888896465
00412, 0.4749999940,    9, 0.9829635620
00413, 0.5375000238,   20, 0.7527440190
00414, 0.5781250000,   16, 0.7004024386
00415, 0.6458333135,   11, 0.7060855031
00416, 0.5249999762,   20, 0.7303071618
00417, 0.4749999940,   20, 0.7163783908
00418, 0.5000000000,    5, 0.7591226101
00419, 0.3750000000,   13, 0.7965724468
00420, 0.5714285970,   13, 0.7039930224
00421, 0.6000000238,    9, 0.7049409151
00422, 0.6527777910,   17, 0.6520373225, *
00423, 0.5625000000,   11, 0.7547919154
00424, 0.5000000000,    3, 0.7371312380
00425, 0.5357142687,   13, 0.6897795200
00426, 0.6250000000,   12, 0.7040560246
00427, 0.5625000000,    8, 0.7244449854
00428, 0.4687500000,    8, 0.7006474733
00429, 0.5178571343,   14, 0.6747992039
00430, 0.6666666865,   11, 0.6731945276
00431, 0.5625000000,    3, 0.6963853240
00432, 0.4464285672,   13, 0.7398278713
00433, 0.5249999762,    9, 0.7195765376
00434, 0.5937500000,    8, 0.6807456613
00435, 0.5000000000,   13, 0.7472486496
00436, 0.5156250000,   15, 0.7104369402
00437, 0.5000000000,    5, 0.7314604521
00438, 0.5416666865,    6, 0.6762186289
00439, 0.6250000000,    8, 0.7164512873
00440, 0.4375000000,    7, 0.7773859501
00441, 0.5249999762,    9, 0.6990505457
00442, 0.4821428657,   13, 0.7394061089
00443, 0.5468750000,   16, 0.6852688789
00444, 0.6071428657,   14, 0.7006192207
00445, 0.3125000000,    4, 0.9757834673
00446, 0.5312500000,   15, 0.7016581297
00447, 0.4250000119,   19, 1.0040725470
00448, 0.6666666865,    6, 0.5913614035
00449, 0.5416666865,   18, 0.7037894726
00450, 0.4444444478,   18, 0.9181442261
00451, 0.5937500000,    8, 0.5885062218
00452, 0.4583333433,   17, 0.7629474998
00453, 0.4464285672,   14, 0.7892328501
00454, 0.6111111045,   18, 0.7528572679
00455, 0.5833333135,    6, 0.6902601719
00456, 0.5535714030,   13, 0.7316516042
00457, 0.4583333433,    5, 0.7437041998
00458, 0.5000000000,    3, 0.8449249268
00459, 0.6250000000,    3, 0.6121113300
00460, 0.5156250000,   15, 0.7024484873
00461, 0.5000000000,   18, 0.7463948727
00462, 0.6250000000,    7, 0.6924917102
00463, 0.5249999762,   20, 0.7294439077
00464, 0.6250000000,    3, 0.7005829811
00465, 0.5625000000,    8, 0.6840755343
00466, 0.4687500000,    7, 0.7036656141
00467, 0.6875000000,    8, 0.6627221107
00468, 0.5000000000,    3, 0.7614526749
00469, 0.4583333433,    6, 0.7336186767
00470, 0.4464285672,   14, 0.8243707418
00471, 0.5000000000,    9, 0.6776795387
00472, 0.4642857015,   14, 0.7308770418
00473, 0.5833333135,   12, 0.6850581169
00474, 0.5535714030,   13, 0.7749916315
00475, 0.5694444180,   17, 0.6857523918
00476, 0.5312500000,    8, 0.8748148084
00477, 0.5312500000,   16, 0.7285842896
00478, 0.4250000119,   20, 0.8940265179
00479, 0.6250000000,    4, 0.6151654124
00480, 0.6000000238,   19, 0.6868456602
00481, 0.4375000000,    4, 0.8497577906
00482, 0.6875000000,    3, 0.6590932608
00483, 0.4062500000,   16, 0.7155913711
00484, 0.5000000000,    3, 0.7068241239
00485, 0.6111111045,   17, 0.6942765713
00486, 0.5357142687,   13, 0.7442330122
00487, 0.5312500000,    7, 0.8026603460
00488, 0.4166666567,    5, 0.7838549018
00489, 0.5625000000,   19, 0.7335020304
00490, 0.6666666865,   12, 0.6527236700
00491, 0.5535714030,   14, 0.6458359361
00492, 0.4000000060,   10, 0.7578713298
00493, 0.5833333135,    6, 0.7343947887
00494, 0.5312500000,    7, 0.7045668364
00495, 0.3000000119,    9, 0.7505801320
00496, 0.4305555522,   17, 0.7206838131
00497, 0.4843750000,   16, 0.7914976478
00498, 0.4499999881,   10, 0.7846634984
00499, 0.5749999881,   10, 0.6734107733
00500, 0.4166666567,   12, 0.7650102377
00501, 0.5312500000,   16, 0.7157020569
00502, 0.5000000000,    8, 0.7144957185
00503, 0.5000000000,    4, 0.7415709496
00504, 0.5000000000,    4, 0.6720829010
00505, 0.5416666865,   11, 0.7016842365
00506, 0.4861111045,   17, 0.7953591347
00507, 0.5500000119,    9, 0.6761219501
00508, 0.6250000000,    8, 0.6621577144
00509, 0.6041666865,   12, 0.7019245028
00510, 0.5277777910,   18, 0.7598395348
00511, 0.5178571343,   14, 0.7496613860
00512, 0.5416666865,   12, 0.6883772612
00513, 0.5416666865,   11, 0.7308521271
00514, 0.4375000000,    4, 0.6969687939
00515, 0.5833333135,    5, 0.6388984919
00516, 0.5749999881,   19, 0.7040169239
00517, 0.2916666567,   18, 0.8302236199
00518, 0.5937500000,    8, 0.7242490649
00519, 0.5208333135,   12, 0.7265312076
00520, 0.5714285970,   13, 0.6862049103
00521, 0.4875000119,   20, 0.7872889042
00522, 0.6250000000,    4, 0.6528369784
00523, 0.6250000000,    4, 0.5975099802
00524, 0.5000000000,    9, 0.7593800426
00525, 0.4062500000,    8, 0.8281833529
00526, 0.5937500000,   16, 0.7848043442
00527, 0.4062500000,    8, 0.7004190087
00528, 0.5312500000,   15, 0.7788193822
00529, 0.5312500000,    8, 0.6923323274
00530, 0.5000000000,   17, 0.7460937500
00531, 0.5749999881,   10, 0.6627756953
00532, 0.4499999881,   10, 0.7659785151
00533, 0.6250000000,    7, 0.6897338629
00534, 0.6499999762,    9, 0.6435354948
00535, 0.4166666567,    5, 0.7805649042
00536, 0.6250000000,    6, 0.5930620432
00537, 0.5249999762,   19, 0.6690111160
00538, 0.7083333135,    6, 0.6178743839
00539, 0.5000000000,   16, 0.7039083242
00540, 0.4749999940,   10, 0.7168019414
00541, 0.4687500000,    7, 0.7018687129
00542, 0.5416666865,   12, 0.6589837074
00543, 0.5357142687,   14, 0.6677309275
00544, 0.5000000000,   11, 0.7037646770
00545, 0.6499999762,   10, 0.6507617235
00546, 0.4062500000,    7, 0.8073867559
00547, 0.5000000000,   14, 0.7198871374
00548, 0.4375000000,    4, 0.7416018248
00549, 0.4107142985,   14, 0.7557335496
00550, 0.5625000000,    3, 0.6262220144
00551, 0.5625000000,   20, 0.7459715605
00552, 0.5625000000,    3, 0.7186131477
00553, 0.5833333135,    5, 0.6521247625
00554, 0.5000000000,    7, 0.7013561726
00555, 0.4305555522,   18, 0.7840002775
00556, 0.6562500000,    7, 0.6255395412
00557, 0.4285714328,   13, 0.7218027115
00558, 0.5357142687,   14, 0.7268252373
00559, 0.2500000000,    8, 0.7981119156
00560, 0.4843750000,   15, 0.8022847176
00561, 0.4166666567,   11, 0.8505856395
00562, 0.5625000000,    8, 0.7295815945
00563, 0.6041666865,   11, 0.6828918457
00564, 0.6250000000,   14, 0.6517573595
00565, 0.4250000119,   10, 0.8200135231
00566, 0.4583333433,   12, 0.7802698016
00567, 0.4375000000,   11, 0.7889186144
00568, 0.5277777910,   18, 0.7254824638
00569, 0.5000000000,   16, 0.7420804501
00570, 0.6125000119,   19, 0.6411477923, *
00571, 0.5833333135,    5, 0.6668655276
00572, 0.5833333135,   12, 0.6694988012
00573, 0.5000000000,   15, 0.7267694473
00574, 0.4583333433,    6, 0.6913020611
00575, 0.3499999940,    9, 0.8040874600
00576, 0.5156250000,   16, 0.7596037388
00577, 0.4583333433,   17, 0.7784625292
00578, 0.5625000000,    7, 0.6601288319
00579, 0.4821428657,   14, 0.7291948199
00580, 0.4305555522,   17, 0.7027268410
00581, 0.6428571343,   14, 0.6636065245
00582, 0.6499999762,   10, 0.5875480175
00583, 0.4687500000,   15, 0.7866141796
00584, 0.6071428657,   14, 0.6987015009
00585, 0.5833333135,    5, 0.6693661213
00586, 0.5625000000,    8, 0.6711667776
00587, 0.6250000000,   14, 0.6795669198
00588, 0.5312500000,    8, 0.6514353752
00589, 0.5000000000,   11, 0.7638576627
00590, 0.5625000000,    4, 0.6816662550
00591, 0.5833333135,    5, 0.7135195732
00592, 0.4375000000,    7, 0.6780128479
00593, 0.6250000000,    8, 0.6463493705
00594, 0.5416666865,   17, 0.7208695412
00595, 0.5000000000,    6, 0.6296305060
00596, 0.5000000000,    5, 0.6710841060
00597, 0.7500000000,    3, 0.5334972143
00598, 0.5937500000,   15, 0.7236161828
00599, 0.4285714328,   13, 0.7967499495
00600, 0.4642857015,   13, 0.6379684210
00601, 0.4218750000,   16, 0.8256229162
00602, 0.4499999881,   19, 0.7160612345
00603, 0.6250000000,    4, 0.7097665071
